boundary,index,ey_num_of_building,ey_mean_building_sqm,changeos_ratio_of_building,changeos_damaged_building_vs_all_building
"POLYGON ((804823.0000016 2040313.71911, 804823.0000016 2040469.96911, 804979.2500016 2040469.96911, 804979.2500016 2040313.71911, 804823.0000016 2040313.71911))",3483,22.0,241.96188364221462,0.17242431640625,0.007721238938053097
"POLYGON ((801385.5000016 2033282.46911, 801385.5000016 2033438.71911, 801541.7500016 2033438.71911, 801541.7500016 2033282.46911, 801385.5000016 2033282.46911))",2891,7.0,506.598440786346,0.20092010498046875,0.17924814885133852
"POLYGON ((799041.7500016 2032188.71911, 799041.7500016 2032344.96911, 799198.0000016 2032344.96911, 799198.0000016 2032188.71911, 799041.7500016 2032188.71911))",4708,39.0,151.27371368373244,0.26895904541015625,0.0
"POLYGON ((798573.0000016 2037032.46911, 798573.0000016 2037188.71911, 798729.2500016 2037188.71911, 798729.2500016 2037032.46911, 798573.0000016 2037032.46911))",9425,40.0,227.01810989150349,0.436798095703125,0.0
"POLYGON ((801385.5000016 2042657.46911, 801385.5000016 2042813.71911, 801541.7500016 2042813.71911, 801541.7500016 2042657.46911, 801385.5000016 2042657.46911))",3919,23.0,180.5629485304003,0.13806533813476562,0.0
"POLYGON ((798885.5000016 2041251.21911, 798885.5000016 2041407.46911, 799041.7500016 2041407.46911, 799041.7500016 2041251.21911, 798885.5000016 2041251.21911))",8693,33.0,298.52481519632886,0.4955253601074219,0.0
"POLYGON ((804666.7500016 2033751.21911, 804666.7500016 2033907.46911, 804823.0000016 2033907.46911, 804823.0000016 2033751.21911, 804666.7500016 2033751.21911))",4512,26.0,249.33012323749898,0.37807464599609375,0.0
"POLYGON ((801541.7500016 2027657.46911, 801541.7500016 2027813.71911, 801698.0000016 2027813.71911, 801698.0000016 2027657.46911, 801541.7500016 2027657.46911))",7761,13.0,144.7788097856396,0.14695358276367188,0.20509825299171924
"POLYGON ((798729.2500016 2039844.96911, 798729.2500016 2040001.21911, 798885.5000016 2040001.21911, 798885.5000016 2039844.96911, 798729.2500016 2039844.96911))",4887,22.0,199.954524734201,0.32942962646484375,0.0
"POLYGON ((801385.5000016 2034844.96911, 801385.5000016 2035001.21911, 801541.7500016 2035001.21911, 801541.7500016 2034844.96911, 801385.5000016 2034844.96911))",720,21.0,251.47961665680438,0.2314300537109375,0.0
"POLYGON ((798260.5000016 2041407.46911, 798260.5000016 2041563.71911, 798416.7500016 2041563.71911, 798416.7500016 2041407.46911, 798260.5000016 2041407.46911))",4204,21.0,202.1015074598449,0.3872413635253906,0.0
"POLYGON ((798104.2500016 2037344.96911, 798104.2500016 2037501.21911, 798260.5000016 2037501.21911, 798260.5000016 2037344.96911, 798104.2500016 2037344.96911))",1635,10.0,344.38870665194565,0.21300506591796875,0.42078871019735664
"POLYGON ((804666.7500016 2038907.46911, 804666.7500016 2039063.71911, 804823.0000016 2039063.71911, 804823.0000016 2038907.46911, 804666.7500016 2038907.46911))",4309,3.0,1626.5947975491933,0.33095550537109375,0.0
"POLYGON ((799510.5000016 2033126.21911, 799510.5000016 2033282.46911, 799666.7500016 2033282.46911, 799666.7500016 2033126.21911, 799510.5000016 2033126.21911))",1438,45.0,194.94144175520086,0.49741363525390625,0.0
"POLYGON ((806698.0000016 2035001.21911, 806698.0000016 2035157.46911, 806854.2500016 2035157.46911, 806854.2500016 2035001.21911, 806698.0000016 2035001.21911))",3682,39.0,195.1502782451024,0.4406394958496094,0.0
"POLYGON ((798416.7500016 2040157.46911, 798416.7500016 2040313.71911, 798573.0000016 2040313.71911, 798573.0000016 2040157.46911, 798416.7500016 2040157.46911))",5163,44.0,198.1539529291481,0.3629798889160156,0.0
"POLYGON ((806541.7500016 2031407.46911, 806541.7500016 2031563.71911, 806698.0000016 2031563.71911, 806698.0000016 2031407.46911, 806541.7500016 2031407.46911))",6985,11.0,176.78177863382473,0.1281280517578125,0.13751935214957722
"POLYGON ((798104.2500016 2035782.46911, 798104.2500016 2035938.71911, 798260.5000016 2035938.71911, 798260.5000016 2035782.46911, 798104.2500016 2035782.46911))",4873,42.0,216.61305004986892,0.44925689697265625,0.0
"POLYGON ((806698.0000016 2033594.96911, 806698.0000016 2033751.21911, 806854.2500016 2033751.21911, 806854.2500016 2033594.96911, 806698.0000016 2033594.96911))",380,21.0,247.46607758184697,0.19321823120117188,0.0
"POLYGON ((804198.0000016 2034219.96911, 804198.0000016 2034376.21911, 804354.2500016 2034376.21911, 804354.2500016 2034219.96911, 804198.0000016 2034219.96911))",3429,5.0,2880.179410878037,0.1099090576171875,0.0
"POLYGON ((805448.0000016 2036251.21911, 805448.0000016 2036407.46911, 805604.2500016 2036407.46911, 805604.2500016 2036251.21911, 805448.0000016 2036251.21911))",8346,2.0,2425.806970383341,0.128448486328125,0.0
"POLYGON ((806854.2500016 2029688.71911, 806854.2500016 2029844.96911, 807010.5000016 2029844.96911, 807010.5000016 2029688.71911, 806854.2500016 2029688.71911))",1902,6.0,1350.7546598829147,0.1803741455078125,0.34324507232890616
"POLYGON ((797948.0000016 2027969.96911, 797948.0000016 2028126.21911, 798104.2500016 2028126.21911, 798104.2500016 2027969.96911, 797948.0000016 2027969.96911))",3954,8.0,159.1526565722536,0.11454391479492188,0.1021081027075632
"POLYGON ((806541.7500016 2026094.96911, 806541.7500016 2026251.21911, 806698.0000016 2026251.21911, 806698.0000016 2026094.96911, 806541.7500016 2026094.96911))",3225,19.0,253.26259985392244,0.30893707275390625,0.0
"POLYGON ((806541.7500016 2033282.46911, 806541.7500016 2033438.71911, 806698.0000016 2033438.71911, 806698.0000016 2033282.46911, 806541.7500016 2033282.46911))",7726,32.0,286.34936973513544,0.45204925537109375,0.0
"POLYGON ((806698.0000016 2033751.21911, 806698.0000016 2033907.46911, 806854.2500016 2033907.46911, 806854.2500016 2033751.21911, 806698.0000016 2033751.21911))",5551,28.0,254.06334654807998,0.4382286071777344,0.0
"POLYGON ((803729.2500016 2034219.96911, 803729.2500016 2034376.21911, 803885.5000016 2034376.21911, 803885.5000016 2034219.96911, 803729.2500016 2034219.96911))",9884,16.0,201.98026069626783,0.116058349609375,0.2213712858269787
"POLYGON ((806229.2500016 2035938.71911, 806229.2500016 2036094.96911, 806385.5000016 2036094.96911, 806385.5000016 2035938.71911, 806229.2500016 2035938.71911))",5675,12.0,236.81514042128438,0.1147918701171875,0.0
"POLYGON ((805604.2500016 2037657.46911, 805604.2500016 2037813.71911, 805760.5000016 2037813.71911, 805760.5000016 2037657.46911, 805604.2500016 2037657.46911))",5854,6.0,1098.9155305544361,0.15566635131835938,0.8190261474746979
"POLYGON ((802948.0000016 2032969.96911, 802948.0000016 2033126.21911, 803104.2500016 2033126.21911, 803104.2500016 2032969.96911, 802948.0000016 2032969.96911))",9047,13.0,250.23998972504282,0.13021087646484375,0.016933263022206598
"POLYGON ((807635.5000016 2038438.71911, 807635.5000016 2038594.96911, 807791.7500016 2038594.96911, 807791.7500016 2038438.71911, 807635.5000016 2038438.71911))",8151,37.0,219.285795212754,0.4829673767089844,0.0
"POLYGON ((797323.0000016 2042188.71911, 797323.0000016 2042344.96911, 797479.2500016 2042344.96911, 797479.2500016 2042188.71911, 797323.0000016 2042188.71911))",10311,59.0,195.51667842179143,0.4200019836425781,0.0
"POLYGON ((806229.2500016 2025469.96911, 806229.2500016 2025626.21911, 806385.5000016 2025626.21911, 806385.5000016 2025469.96911, 806229.2500016 2025469.96911))",5144,14.0,160.92503672922274,0.12485504150390625,0.0
"POLYGON ((801541.7500016 2040469.96911, 801541.7500016 2040626.21911, 801698.0000016 2040626.21911, 801698.0000016 2040469.96911, 801541.7500016 2040469.96911))",10153,48.0,211.136787175894,0.48999786376953125,0.0
"POLYGON ((807479.2500016 2025938.71911, 807479.2500016 2026094.96911, 807635.5000016 2026094.96911, 807635.5000016 2025938.71911, 807479.2500016 2025938.71911))",8284,7.0,220.91097757262173,0.10453414916992188,0.0
"POLYGON ((807323.0000016 2033438.71911, 807323.0000016 2033594.96911, 807479.2500016 2033594.96911, 807479.2500016 2033438.71911, 807323.0000016 2033438.71911))",9117,30.0,219.1281412893818,0.22372055053710938,0.0
"POLYGON ((798416.7500016 2033126.21911, 798416.7500016 2033282.46911, 798573.0000016 2033282.46911, 798573.0000016 2033126.21911, 798416.7500016 2033126.21911))",6923,17.0,183.15896563375756,0.16054153442382812,0.0
"POLYGON ((800135.5000016 2037813.71911, 800135.5000016 2037969.96911, 800291.7500016 2037969.96911, 800291.7500016 2037813.71911, 800135.5000016 2037813.71911))",181,26.0,265.40357327326996,0.17741012573242188,0.0
"POLYGON ((801385.5000016 2035469.96911, 801385.5000016 2035626.21911, 801541.7500016 2035626.21911, 801541.7500016 2035469.96911, 801385.5000016 2035469.96911))",2893,38.0,229.0870383624464,0.4681892395019531,0.081078438561756
"POLYGON ((804666.7500016 2035001.21911, 804666.7500016 2035157.46911, 804823.0000016 2035157.46911, 804823.0000016 2035001.21911, 804666.7500016 2035001.21911))",730,31.0,283.52670168495035,0.29772186279296875,0.0
"POLYGON ((801541.7500016 2036407.46911, 801541.7500016 2036563.71911, 801698.0000016 2036563.71911, 801698.0000016 2036407.46911, 801541.7500016 2036407.46911))",1225,5.0,752.291770106241,0.3287506103515625,0.0
"POLYGON ((804354.2500016 2041251.21911, 804354.2500016 2041407.46911, 804510.5000016 2041407.46911, 804510.5000016 2041251.21911, 804354.2500016 2041251.21911))",3079,34.0,156.96152001863936,0.35964202880859375,0.0
"POLYGON ((798416.7500016 2032188.71911, 798416.7500016 2032344.96911, 798573.0000016 2032344.96911, 798573.0000016 2032188.71911, 798416.7500016 2032188.71911))",1118,30.0,173.40191978874336,0.1896514892578125,0.05251830396652989
"POLYGON ((797010.5000016 2042188.71911, 797010.5000016 2042344.96911, 797166.7500016 2042344.96911, 797166.7500016 2042188.71911, 797010.5000016 2042188.71911))",397,34.0,185.6996293890458,0.3461418151855469,0.0
"POLYGON ((797791.7500016 2035157.46911, 797791.7500016 2035313.71911, 797948.0000016 2035313.71911, 797948.0000016 2035157.46911, 797791.7500016 2035157.46911))",1140,26.0,186.82172910849755,0.19095230102539062,0.0
"POLYGON ((796854.2500016 2037813.71911, 796854.2500016 2037969.96911, 797010.5000016 2037969.96911, 797010.5000016 2037813.71911, 796854.2500016 2037813.71911))",5921,6.0,2166.248443127326,0.1306304931640625,0.0
"POLYGON ((801854.2500016 2042813.71911, 801854.2500016 2042969.96911, 802010.5000016 2042969.96911, 802010.5000016 2042813.71911, 801854.2500016 2042813.71911))",1641,1.0,2626.293031254726,0.42926788330078125,0.0
"POLYGON ((807010.5000016 2036719.96911, 807010.5000016 2036876.21911, 807166.7500016 2036876.21911, 807166.7500016 2036719.96911, 807010.5000016 2036719.96911))",3818,47.0,197.35496020125316,0.4771080017089844,0.0
"POLYGON ((799198.0000016 2036563.71911, 799198.0000016 2036719.96911, 799354.2500016 2036719.96911, 799354.2500016 2036563.71911, 799198.0000016 2036563.71911))",476,11.0,617.1076241493957,0.2825584411621094,0.9339957608240742
"POLYGON ((803416.7500016 2041251.21911, 803416.7500016 2041407.46911, 803573.0000016 2041407.46911, 803573.0000016 2041251.21911, 803416.7500016 2041251.21911))",6114,6.0,726.3766848416359,0.19342041015625,0.0
"POLYGON ((796854.2500016 2042188.71911, 796854.2500016 2042344.96911, 797010.5000016 2042344.96911, 797010.5000016 2042188.71911, 796854.2500016 2042188.71911))",6285,16.0,313.3684163738416,0.22090530395507812,0.0
"POLYGON ((807323.0000016 2035157.46911, 807323.0000016 2035313.71911, 807479.2500016 2035313.71911, 807479.2500016 2035157.46911, 807323.0000016 2035157.46911))",2800,20.0,259.89873991722817,0.20563125610351562,0.45678508487153324
"POLYGON ((797635.5000016 2041251.21911, 797635.5000016 2041407.46911, 797791.7500016 2041407.46911, 797791.7500016 2041251.21911, 797635.5000016 2041251.21911))",2678,44.0,194.75659190460203,0.4880867004394531,0.0
"POLYGON ((806385.5000016 2034844.96911, 806385.5000016 2035001.21911, 806541.7500016 2035001.21911, 806541.7500016 2034844.96911, 806385.5000016 2034844.96911))",2708,43.0,197.93725148280612,0.47412109375,0.0
"POLYGON ((805916.7500016 2037344.96911, 805916.7500016 2037501.21911, 806073.0000016 2037501.21911, 806073.0000016 2037344.96911, 805916.7500016 2037344.96911))",10561,25.0,262.86086047402193,0.43157958984375,0.11845036062791685
"POLYGON ((796854.2500016 2041094.96911, 796854.2500016 2041251.21911, 797010.5000016 2041251.21911, 797010.5000016 2041094.96911, 796854.2500016 2041094.96911))",3685,29.0,166.1999961308514,0.1263885498046875,0.0
"POLYGON ((799510.5000016 2040157.46911, 799510.5000016 2040313.71911, 799666.7500016 2040313.71911, 799666.7500016 2040157.46911, 799510.5000016 2040157.46911))",1994,45.0,176.1855790252378,0.4688568115234375,0.0
"POLYGON ((807635.5000016 2036251.21911, 807635.5000016 2036407.46911, 807791.7500016 2036407.46911, 807791.7500016 2036251.21911, 807635.5000016 2036251.21911))",10292,39.0,194.7484286930554,0.16862106323242188,0.0
"POLYGON ((799198.0000016 2033751.21911, 799198.0000016 2033907.46911, 799354.2500016 2033907.46911, 799354.2500016 2033751.21911, 799198.0000016 2033751.21911))",7334,43.0,226.86746382751966,0.4331321716308594,0.0
"POLYGON ((797791.7500016 2035782.46911, 797791.7500016 2035938.71911, 797948.0000016 2035938.71911, 797948.0000016 2035782.46911, 797791.7500016 2035782.46911))",2509,25.0,203.5633145253192,0.18163681030273438,0.0
"POLYGON ((803104.2500016 2041407.46911, 803104.2500016 2041563.71911, 803260.5000016 2041563.71911, 803260.5000016 2041407.46911, 803104.2500016 2041407.46911))",8155,22.0,226.89974612015794,0.31938934326171875,0.0
"POLYGON ((798104.2500016 2035313.71911, 798104.2500016 2035469.96911, 798260.5000016 2035469.96911, 798260.5000016 2035313.71911, 798104.2500016 2035313.71911))",1688,46.0,199.8825745294512,0.4918098449707031,0.0
"POLYGON ((798729.2500016 2035313.71911, 798729.2500016 2035469.96911, 798885.5000016 2035469.96911, 798885.5000016 2035313.71911, 798729.2500016 2035313.71911))",3860,26.0,284.98755206750917,0.3603401184082031,0.0
"POLYGON ((800760.5000016 2032969.96911, 800760.5000016 2033126.21911, 800916.7500016 2033126.21911, 800916.7500016 2032969.96911, 800760.5000016 2032969.96911))",1951,3.0,2030.0685489574782,0.115325927734375,0.0
"POLYGON ((797791.7500016 2042344.96911, 797791.7500016 2042501.21911, 797948.0000016 2042501.21911, 797948.0000016 2042344.96911, 797791.7500016 2042344.96911))",3561,51.0,173.1731256504838,0.423736572265625,0.0
"POLYGON ((798573.0000016 2041719.96911, 798573.0000016 2041876.21911, 798729.2500016 2041876.21911, 798729.2500016 2041719.96911, 798573.0000016 2041719.96911))",4374,32.0,238.58870217062972,0.4310150146484375,0.0
"POLYGON ((805760.5000016 2035626.21911, 805760.5000016 2035782.46911, 805916.7500016 2035782.46911, 805916.7500016 2035626.21911, 805760.5000016 2035626.21911))",4769,6.0,2210.277817639251,0.11014556884765625,0.0
"POLYGON ((802948.0000016 2028126.21911, 802948.0000016 2028282.46911, 803104.2500016 2028282.46911, 803104.2500016 2028126.21911, 802948.0000016 2028126.21911))",3699,10.0,146.52103087551004,0.15778350830078125,0.5171413374595039
"POLYGON ((802166.7500016 2037657.46911, 802166.7500016 2037813.71911, 802323.0000016 2037813.71911, 802323.0000016 2037657.46911, 802166.7500016 2037657.46911))",1528,10.0,350.6439920136888,0.1534576416015625,0.0
"POLYGON ((800448.0000016 2039532.46911, 800448.0000016 2039688.71911, 800604.2500016 2039688.71911, 800604.2500016 2039532.46911, 800448.0000016 2039532.46911))",3426,1.0,13432.151382439866,0.3067665100097656,0.0
"POLYGON ((805760.5000016 2044063.71911, 805760.5000016 2044219.96911, 805916.7500016 2044219.96911, 805916.7500016 2044063.71911, 805760.5000016 2044063.71911))",2630,9.0,1283.9074480120103,0.30341339111328125,0.7143252281928135
"POLYGON ((796854.2500016 2037032.46911, 796854.2500016 2037188.71911, 797010.5000016 2037188.71911, 797010.5000016 2037032.46911, 796854.2500016 2037032.46911))",9967,11.0,224.2595444023639,0.17583847045898438,0.1663737932530643
"POLYGON ((799354.2500016 2039688.71911, 799354.2500016 2039844.96911, 799510.5000016 2039844.96911, 799510.5000016 2039688.71911, 799354.2500016 2039688.71911))",8461,21.0,183.51193485820744,0.2727241516113281,0.0
"POLYGON ((799198.0000016 2038438.71911, 799198.0000016 2038594.96911, 799354.2500016 2038594.96911, 799354.2500016 2038438.71911, 799198.0000016 2038438.71911))",6236,44.0,199.15185624370943,0.38936614990234375,0.0
"POLYGON ((798885.5000016 2035938.71911, 798885.5000016 2036094.96911, 799041.7500016 2036094.96911, 799041.7500016 2035938.71911, 798885.5000016 2035938.71911))",2415,37.0,195.34688299306578,0.4501762390136719,0.0
"POLYGON ((799041.7500016 2030938.71911, 799041.7500016 2031094.96911, 799198.0000016 2031094.96911, 799198.0000016 2030938.71911, 799041.7500016 2030938.71911))",10591,13.0,195.35393428895608,0.13167190551757812,0.045079236318335894
"POLYGON ((796698.0000016 2037813.71911, 796698.0000016 2037969.96911, 796854.2500016 2037969.96911, 796854.2500016 2037813.71911, 796698.0000016 2037813.71911))",9115,9.0,1777.4050368664712,0.27263641357421875,0.0
"POLYGON ((801541.7500016 2039376.21911, 801541.7500016 2039532.46911, 801698.0000016 2039532.46911, 801698.0000016 2039376.21911, 801541.7500016 2039376.21911))",5428,18.0,752.3015540010728,0.4576873779296875,0.0
"POLYGON ((807479.2500016 2037344.96911, 807479.2500016 2037501.21911, 807635.5000016 2037501.21911, 807635.5000016 2037344.96911, 807479.2500016 2037344.96911))",392,41.0,194.01525524330546,0.11275863647460938,0.7726580736831422
"POLYGON ((799510.5000016 2038907.46911, 799510.5000016 2039063.71911, 799666.7500016 2039063.71911, 799666.7500016 2038907.46911, 799510.5000016 2038907.46911))",7540,15.0,226.66949779677154,0.11400222778320312,0.0
"POLYGON ((799510.5000016 2035157.46911, 799510.5000016 2035313.71911, 799666.7500016 2035313.71911, 799666.7500016 2035157.46911, 799510.5000016 2035157.46911))",6329,27.0,236.88976733814852,0.1898345947265625,0.0
"POLYGON ((798104.2500016 2040157.46911, 798104.2500016 2040313.71911, 798260.5000016 2040313.71911, 798260.5000016 2040157.46911, 798104.2500016 2040157.46911))",8977,35.0,226.70294175157045,0.4081573486328125,0.013963138808927437
